event_id,home_team,away_team,commence_time,bookmaker,bookmaker_title,market,outcome,description,point,price_american,implied_prob,no_vig_prob
f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Over,Miles Bridges,28.5,-128,0.561404,0.524085
f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Under,Miles Bridges,28.5,-104,0.509804,0.475915
f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Over,R.J. Barrett,27.5,-104,0.509804,0.475915
f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Under,R.J. Barrett,27.5,-128,0.561404,0.524085
f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Over,LaMelo Ball,2.5,-178,0.640288,0.597661
f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Under,LaMelo Ball,2.5,132,0.431034,0.402339
f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Over,Kon Knueppel,3.5,114,0.46729,0.43653
f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Under,Kon Knueppel,3.5,-152,0.603175,0.56347
f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Over,Miles Bridges,2.5,162,0.381679,0.356983
f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Under,Miles Bridges,2.5,-220,0.6875,0.643017
f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Over,Brandon Miller,2.5,-152,0.603175,0.56347
f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Under,Brandon Miller,2.5,114,0.46729,0.43653
f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Over,Immanuel Quickley,2.5,112,0.471698,0.44147
f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Under,Immanuel Quickley,2.5,-148,0.596774,0.55853
f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Over,Brandon Ingram,1.5,-154,0.606299,0.567026
f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Under,Brandon Ingram,1.5,116,0.462963,0.432974
f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Over,Scottie Barnes,0.5,-245,0.710145,0.663775
f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Under,Scottie Barnes,0.5,178,0.359712,0.336225
f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Over,R.J. Barrett,1.5,-162,0.618321,0.578534
f8ad4770b141e2d532d2e6f7d251037d,Charlotte Hornets,Toronto Raptors,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Under,R.J. Barrett,1.5,122,0.45045,0.421466
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Over,Cade Cunningham,10.5,102,0.49505,0.462093
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Under,Cade Cunningham,10.5,-136,0.576271,0.537907
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Over,Nikola Vucevic,4.5,102,0.49505,0.462093
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Under,Nikola Vucevic,4.5,-136,0.576271,0.537907
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Over,Tre Jones,6.5,108,0.480769,0.448926
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Under,Tre Jones,6.5,-144,0.590164,0.551074
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Over,Kevin Huerter,2.5,102,0.49505,0.462093
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Under,Kevin Huerter,2.5,-136,0.576271,0.537907
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,Duncan Robinson,10.5,-132,0.568966,0.532258
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,Duncan Robinson,10.5,100,0.5,0.467742
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,Tre Jones,11.5,-114,0.53271,0.5
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,Tre Jones,11.5,-114,0.53271,0.5
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,Matas Buzelis,16.5,-114,0.53271,0.5
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,Matas Buzelis,16.5,-114,0.53271,0.5
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,Nikola Vucevic,18.5,-118,0.541284,0.506069
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,Nikola Vucevic,18.5,-112,0.528302,0.493931
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,Ausar Thompson,11.5,-122,0.54955,0.514184
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,Ausar Thompson,11.5,-108,0.519231,0.485816
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,Cade Cunningham,27.5,-114,0.53271,0.5
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,Cade Cunningham,27.5,-114,0.53271,0.5
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,Isaac Okoro,8.5,-108,0.519231,0.485816
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,Isaac Okoro,8.5,-122,0.54955,0.514184
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,Paul Reed Jr,11.5,-108,0.519231,0.485816
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,Paul Reed Jr,11.5,-122,0.54955,0.514184
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,Kevin Huerter,12.5,-108,0.519231,0.485816
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,Kevin Huerter,12.5,-122,0.54955,0.514184
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,Isaiah Stewart II,12.5,-114,0.53271,0.5
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,Isaiah Stewart II,12.5,-114,0.53271,0.5
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Over,Nikola Vucevic,33.5,-118,0.541284,0.506069
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Under,Nikola Vucevic,33.5,-112,0.528302,0.493931
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Over,Tre Jones,21.5,-110,0.52381,0.489879
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Under,Tre Jones,21.5,-120,0.545455,0.510121
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Over,Kevin Huerter,18.5,-118,0.541284,0.506069
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Under,Kevin Huerter,18.5,-112,0.528302,0.493931
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Over,Ausar Thompson,20.5,-104,0.509804,0.475915
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Under,Ausar Thompson,20.5,-128,0.561404,0.524085
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Over,Cade Cunningham,44.5,-114,0.53271,0.5
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Under,Cade Cunningham,44.5,-114,0.53271,0.5
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Over,Matas Buzelis,24.5,-104,0.509804,0.475915
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Under,Matas Buzelis,24.5,-128,0.561404,0.524085
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Over,Paul Reed Jr,21.5,-128,0.561404,0.524085
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Under,Paul Reed Jr,21.5,-104,0.509804,0.475915
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Over,Nikola Vucevic,1.5,-138,0.579832,0.541885
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Under,Nikola Vucevic,1.5,104,0.490196,0.458115
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Over,Kevin Huerter,2.5,110,0.47619,0.445168
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Under,Kevin Huerter,2.5,-146,0.593496,0.554832
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Over,Duncan Robinson,2.5,-110,0.52381,0.489879
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Under,Duncan Robinson,2.5,-120,0.545455,0.510121
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Over,Cade Cunningham,1.5,-146,0.593496,0.554832
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Under,Cade Cunningham,1.5,110,0.47619,0.445168
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Over,Matas Buzelis,2.5,124,0.446429,0.417032
cfe3e784c32267b363c8ff9d65739250,Detroit Pistons,Chicago Bulls,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Under,Matas Buzelis,2.5,-166,0.62406,0.582968
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Over,Alex Sarr,2.5,-132,0.568966,0.532258
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Under,Alex Sarr,2.5,100,0.5,0.467742
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Over,Tyrese Maxey,7.5,104,0.490196,0.458115
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Under,Tyrese Maxey,7.5,-138,0.579832,0.541885
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Over,Tre Johnson,2.5,-102,0.50495,0.471842
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Under,Tre Johnson,2.5,-130,0.565217,0.528158
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Over,Joel Embiid,3.5,-140,0.583333,0.545799
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Under,Joel Embiid,3.5,106,0.485437,0.454201
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Over,Quentin Grimes,3.5,104,0.490196,0.458115
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Under,Quentin Grimes,3.5,-138,0.579832,0.541885
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Over,Paul George,3.5,-114,0.53271,0.5
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Under,Paul George,3.5,-114,0.53271,0.5
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Over,VJ Edgecombe,3.5,-172,0.632353,0.59046
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Under,VJ Edgecombe,3.5,128,0.438596,0.40954
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Over,Bilal Coulibaly,2.5,-128,0.561404,0.524085
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Under,Bilal Coulibaly,2.5,-104,0.509804,0.475915
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Over,Carlton Carrington,4.5,134,0.42735,0.399315
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Under,Carlton Carrington,4.5,-180,0.642857,0.600685
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Over,C.J. McCollum,3.5,-152,0.603175,0.56347
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_assists,Under,C.J. McCollum,3.5,114,0.46729,0.43653
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,Tyrese Maxey,28.5,-112,0.528302,0.493931
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,Tyrese Maxey,28.5,-118,0.541284,0.506069
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,Marvin Bagley III,9.5,-122,0.54955,0.514184
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,Marvin Bagley III,9.5,-108,0.519231,0.485816
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,Alex Sarr,17.5,-108,0.519231,0.485816
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,Alex Sarr,17.5,-122,0.54955,0.514184
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,Tre Johnson,13.5,-130,0.565217,0.528158
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,Tre Johnson,13.5,-102,0.50495,0.471842
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,Quentin Grimes,12.5,-130,0.565217,0.528158
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,Quentin Grimes,12.5,-102,0.50495,0.471842
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,Paul George,14.5,-130,0.565217,0.528158
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,Paul George,14.5,-102,0.50495,0.471842
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,C.J. McCollum,19.5,100,0.5,0.467742
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,C.J. McCollum,19.5,-132,0.568966,0.532258
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,VJ Edgecombe,17.5,100,0.5,0.467742
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,VJ Edgecombe,17.5,-132,0.568966,0.532258
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,Carlton Carrington,9.5,-114,0.53271,0.5
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,Carlton Carrington,9.5,-114,0.53271,0.5
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,Justin Champagnie,9.5,-106,0.514563,0.480847
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,Justin Champagnie,9.5,-125,0.555556,0.519153
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,Bilal Coulibaly,10.5,-125,0.555556,0.519153
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,Bilal Coulibaly,10.5,-106,0.514563,0.480847
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Over,Joel Embiid,25.5,-108,0.519231,0.485816
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points,Under,Joel Embiid,25.5,-122,0.54955,0.514184
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Over,C.J. McCollum,26.5,-118,0.541284,0.506069
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Under,C.J. McCollum,26.5,-112,0.528302,0.493931
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Over,Bilal Coulibaly,19.5,-104,0.509804,0.475915
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Under,Bilal Coulibaly,19.5,-128,0.561404,0.524085
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Over,Tyrese Maxey,40.5,-118,0.541284,0.506069
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Under,Tyrese Maxey,40.5,-112,0.528302,0.493931
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Over,Carlton Carrington,17.5,-130,0.565217,0.528158
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Under,Carlton Carrington,17.5,-102,0.50495,0.471842
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Over,Joel Embiid,37.5,-112,0.528302,0.493931
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Under,Joel Embiid,37.5,-118,0.541284,0.506069
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Over,Quentin Grimes,20.5,-118,0.541284,0.506069
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Under,Quentin Grimes,20.5,-112,0.528302,0.493931
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Over,VJ Edgecombe,27.5,-102,0.50495,0.471842
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Under,VJ Edgecombe,27.5,-130,0.565217,0.528158
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Over,Alex Sarr,28.5,-112,0.528302,0.493931
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Under,Alex Sarr,28.5,-118,0.541284,0.506069
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Over,Paul George,24.5,-125,0.555556,0.519153
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Under,Paul George,24.5,-106,0.514563,0.480847
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Over,Tre Johnson,19.5,-122,0.54955,0.514184
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_points_rebounds_assists,Under,Tre Johnson,19.5,-108,0.519231,0.485816
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Over,Joel Embiid,1.5,144,0.409836,0.381503
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Under,Joel Embiid,1.5,-198,0.66443,0.618497
f119a48d422224c874e14f937ce65114,Philadelphia 76ers,Washington Wizards,2026-01-08T00:10:00Z,fanduel,FanDuel,player_threes,Over,VJ Edgecombe,2.5,-110,0.52381,0.489879
